date,Close,High,Low,Open,Volume,Sentiment_mean,Sentiment_sum,Sentiment_count,Sentiment_count-3,Sentiment_sum-3,Sentiment_mean-3
2010-03-08,8.63503360748291,8.74061506510642,8.548306366871548,8.586014081681004,25473800.0,-0.03637498617172241,-0.03637498617172241,1.0,1.0,-0.03637498617172241,-0.03637498617172241
2010-03-09,8.427640914916992,8.69913512379268,8.371079711303064,8.446494409716726,42406000.0,-0.6121076345443726,-1.8363229036331177,3.0,4.0,-1.87269788980484,-0.46817447245121
2010-03-10,8.352228164672852,8.491746516077809,8.314520443816244,8.435185294400377,18987600.0,0.0,0.0,0.0,4.0,-1.87269788980484,-0.46817447245121
2010-03-11,8.2127103805542,8.386164886384881,8.178773504332554,8.348457166225838,22206400.0,0.921324135735631,0.921324135735631,1.0,4.0,-0.9149987678974867,-0.22874969197437167
2010-03-12,8.397476196289062,8.420100537406467,8.220250153094018,8.231562683260139,21034800.0,-0.02776070311665535,-0.02776070311665535,1.0,2.0,0.8935634326189756,0.4467817163094878
2010-03-13,,,,,,0.0,0.0,0.0,2.0,0.8935634326189756,0.4467817163094878
2010-03-14,,,,,,0.0,0.0,0.0,1.0,-0.02776070311665535,-0.02776070311665535
2010-03-15,8.40878963470459,8.423873011178703,8.322062377623366,8.40878963470459,9080600.0,0.0,0.0,0.0,0.0,0.0,
2010-03-16,8.405017852783203,8.465349908355465,8.374851105782238,8.39747616603296,9968400.0,0.0,0.0,0.0,0.0,0.0,
2010-03-17,8.461579322814941,8.491745351520269,8.397476421914266,8.442725105364827,11505400.0,0.0,0.0,0.0,0.0,0.0,
2010-03-18,8.386163711547852,8.472890952313374,8.38239286813872,8.446495767664288,13277000.0,0.0,0.0,0.0,0.0,0.0,
2010-03-19,8.159918785095215,8.386164372983776,8.1033575679268,8.159918785095215,29720200.0,0.0,0.0,0.0,0.0,0.0,
2010-03-20,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-03-21,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-03-22,8.043025970458984,8.18254431878014,8.012859938283455,8.18254431878014,23742600.0,0.0,0.0,0.0,0.0,0.0,
2010-03-23,8.065650939941406,8.11844203975153,8.027943936210596,8.027943936210596,15575800.0,0.0,0.0,0.0,0.0,0.0,
2010-03-24,8.012859344482422,8.058108748999931,7.960068971891065,8.046796218066833,17574600.0,0.0,0.0,0.0,0.0,0.0,
2010-03-25,8.009087562561035,8.080732144980947,7.997775032953217,8.027941778574066,12291600.0,0.0,0.0,0.0,0.0,0.0,
2010-03-26,7.997776508331299,8.05433844758977,7.95629866388067,8.027943259517114,10534400.0,0.0,0.0,0.0,0.0,0.0,
2010-03-27,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-03-28,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-03-29,8.046794891357422,8.080731759346516,7.994004527469838,7.997774651277722,9823400.0,0.0,0.0,0.0,0.0,0.0,
2010-03-30,8.084505081176758,8.114671115392474,8.027943856924164,8.050568202782204,12289000.0,0.0,0.0,0.0,0.0,0.0,
2010-03-31,8.167457580566406,8.2051652850654,8.050564343912706,8.076959521297608,14883000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-01,8.250419616699219,8.288127347074028,8.197629225703567,8.205170915621556,15016800.0,0.0,0.0,0.0,0.0,0.0,
2010-04-02,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-03,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-04,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-05,8.306978225708008,8.31451919337326,8.212709297351328,8.254187136762171,10793400.0,0.0,0.0,0.0,0.0,0.0,
2010-04-06,8.273041725158691,8.29189522399001,8.242875695499652,8.273041725158691,11033400.0,0.0,0.0,0.0,0.0,0.0,
2010-04-07,8.389934539794922,8.438954065595373,8.273041271182429,8.276812114584747,18735400.0,0.0,0.0,0.0,0.0,0.0,
2010-04-08,8.438955307006836,8.469121339448108,8.28812514480047,8.352228053640044,16610600.0,0.0,0.0,0.0,0.0,0.0,
2010-04-09,8.499286651611328,8.499286651611328,8.371080855645927,8.416329537036761,11292200.0,0.0,0.0,0.0,0.0,0.0,
2010-04-10,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-11,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-12,8.495515823364258,8.544535348160428,8.431412925267836,8.521911007424874,13937600.0,0.0,0.0,0.0,0.0,0.0,
2010-04-13,8.54830551147461,8.56715900738532,8.454036593491526,8.461578279541717,11088000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-14,8.725529670715332,8.729300513244455,8.506825838528814,8.514367523587062,18410800.0,0.0,0.0,0.0,0.0,0.0,
2010-04-15,8.823573112487793,8.838656488918383,8.64257691061055,8.691596445580021,20191800.0,0.0,0.0,0.0,0.0,0.0,
2010-04-16,8.914069175720215,8.959318575453254,8.77078072845941,8.77078072845941,32814000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-17,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-18,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-19,8.86127758026123,8.940463119797952,8.778321198001613,8.902756130998394,14851800.0,0.0,0.0,0.0,0.0,0.0,
2010-04-20,8.827338218688965,8.917836260802458,8.789630521338049,8.861275074383338,14302200.0,0.0,0.0,0.0,0.0,0.0,
2010-04-21,8.86127758026123,8.883901917383907,8.808487220570084,8.823569872246965,9097000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-22,8.92914867401123,8.955543846062147,8.73684006722163,8.834879791421102,15794000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-23,8.936695098876953,8.948006910492332,8.842426166269453,8.936695098876953,12156200.0,0.0,0.0,0.0,0.0,0.0,
2010-04-24,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-25,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-04-26,8.895217895507812,8.955549964044174,8.831114982786055,8.917842241405202,12406000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-27,8.638802528381348,8.872589732800428,8.635031685818092,8.84619383485764,16521000.0,0.0,0.0,0.0,0.0,0.0,
2010-04-28,8.706677436828613,8.744385148360141,8.638803699914819,8.672740568371717,10020400.0,0.0,0.0,0.0,0.0,0.0,
2010-04-29,8.484200477600098,8.767007160186768,8.469117109305808,8.736841142812773,22914800.0,0.0,0.0,0.0,0.0,0.0,
2010-04-30,8.382393836975098,8.544536526234024,8.374852149285166,8.510599650844252,21303600.0,0.0,0.0,0.0,0.0,0.0,
2010-05-01,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-05-02,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-05-03,8.574702262878418,8.619951668246873,8.40124776726495,8.40124776726495,15496800.0,0.0,0.0,0.0,0.0,0.0,
2010-05-04,8.521909713745117,8.608636939411351,8.499285376444082,8.518138870992493,19637400.0,0.0,0.0,0.0,0.0,0.0,
2010-05-05,8.50305461883545,8.589782554729037,8.461576791284228,8.491742810964498,20042400.0,0.0,0.0,0.0,0.0,0.0,
2010-05-06,8.299434661865234,8.49928500370149,8.069418298545646,8.476659948177979,20886800.0,0.0,0.0,0.0,0.0,0.0,
2010-05-07,8.125983238220215,8.50682988420886,8.114671424467838,8.371083084675245,31845600.0,-0.10213074088096619,-0.10213074088096619,1.0,1.0,-0.10213074088096619,-0.10213074088096619
2010-05-08,,,,,,0.0,0.0,0.0,1.0,-0.10213074088096619,-0.10213074088096619
2010-05-09,,,,,,0.0,0.0,0.0,1.0,-0.10213074088096619,-0.10213074088096619
2010-05-10,8.374849319458008,8.438952204732482,8.280580412831702,8.33714233217923,15047600.0,0.0,0.0,0.0,0.0,0.0,
2010-05-11,8.355998039245605,8.472891313046068,8.322061166333395,8.333373697042422,12728200.0,0.0,0.0,0.0,0.0,0.0,
2010-05-12,8.376827239990234,8.45256665219263,8.31623469899228,8.384400675592456,16701400.0,0.030718009918928146,0.030718009918928146,1.0,1.0,0.030718009918928146,0.030718009918928146
2010-05-13,8.532092094421387,8.653275706636958,8.38439893501127,8.38439893501127,20089400.0,0.0,0.0,0.0,1.0,0.030718009918928146,0.030718009918928146
2010-05-14,8.42226791381836,8.558599821224965,8.399546170020997,8.509368533634262,16569800.0,0.0,0.0,0.0,1.0,0.030718009918928146,0.030718009918928146
2010-05-15,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-05-16,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-05-17,8.361680030822754,8.509372518129114,8.320022879095708,8.444993611965295,22330600.0,0.0,0.0,0.0,0.0,0.0,
2010-05-18,8.479073524475098,8.611618368109538,8.388185817434385,8.403334129763481,18811800.0,0.0,0.0,0.0,0.0,0.0,
2010-05-19,8.513157844543457,8.58132381612848,8.433631359235196,8.452566030314859,15160400.0,0.0,0.0,0.0,0.0,0.0,
2010-05-20,8.145818710327148,8.426055991455504,8.145818710327148,8.391973010559095,19668800.0,0.0,0.0,0.0,0.0,0.0,
2010-05-21,8.05114459991455,8.145819394284697,7.948895648640067,8.085227583672712,25712200.0,-0.6375885531306267,-0.6375885531306267,1.0,1.0,-0.6375885531306267,-0.6375885531306267
2010-05-22,,,,,,0.0,0.0,0.0,1.0,-0.6375885531306267,-0.6375885531306267
2010-05-23,,,,,,0.0,0.0,0.0,1.0,-0.6375885531306267,-0.6375885531306267
2010-05-24,7.827712535858154,8.028423372991945,7.827712535858153,8.01706213689748,24052400.0,0.0,0.0,0.0,0.0,0.0,
2010-05-25,7.653510570526123,7.736824857733274,7.592918755636236,7.683807200282476,34862800.0,0.0,0.0,0.0,0.0,0.0,
2010-05-26,7.505817890167236,7.748185142562997,7.486883219440588,7.695167486679272,42261200.0,0.0,0.0,0.0,0.0,0.0,
2010-05-27,7.517177581787109,7.634574105261408,7.460372858964787,7.634574105261408,32122200.0,0.0,0.0,0.0,0.0,0.0,
2010-05-28,7.6232147216796875,7.748185431139636,7.517179405963013,7.539901156143527,28117600.0,0.0,0.0,0.0,0.0,0.0,
2010-05-29,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-05-30,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-05-31,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-06-01,7.524752140045166,7.683805805844303,7.490669160065973,7.596704455724546,15638800.0,0.0,0.0,0.0,0.0,0.0,
2010-06-02,7.596705436706543,7.668658483988683,7.5361136249883325,7.589132001975296,13742000.0,0.0,0.0,0.0,0.0,0.0,
2010-06-03,7.570196628570557,7.672445581971156,7.494457224886366,7.619427927161086,14333600.0,0.0,0.0,0.0,0.0,0.0,
2010-06-04,7.316468715667725,7.5285400737462504,7.2937469650228826,7.479309493630522,16951800.0,-0.006012206897139549,-0.006012206897139549,1.0,1.0,-0.006012206897139549,-0.006012206897139549
2010-06-05,,,,,,0.0,0.0,0.0,1.0,-0.006012206897139549,-0.006012206897139549
2010-06-06,,,,,,0.0,0.0,0.0,1.0,-0.006012206897139549,-0.006012206897139549
2010-06-07,7.255878448486328,7.361914511324132,7.252091368851594,7.312683198384172,10124400.0,0.0,0.0,0.0,0.0,0.0,
2010-06-08,7.437654495239258,7.4414415751581915,7.225583075960436,7.274813670283298,25429200.0,0.0,0.0,0.0,0.0,0.0,
2010-06-09,7.392207145690918,7.539899574346966,7.350550010506386,7.50581659507076,20980200.0,0.0,0.0,0.0,0.0,0.0,
2010-06-10,7.486883640289307,7.555049614435171,7.407356429681989,7.471735325007368,14964600.0,0.0,0.0,0.0,0.0,0.0,
2010-06-11,7.570196628570557,7.623214283380628,7.414930020359887,7.414930020359887,16544600.0,0.0,0.0,0.0,0.0,0.0,
2010-06-12,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-06-13,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-06-14,7.467949390411377,7.604281359591621,7.460375953921449,7.55883712909436,12479800.0,-0.20106027834117413,-0.40212055668234825,2.0,2.0,-0.40212055668234825,-0.20106027834117413
2010-06-15,7.717886924743652,7.721674002217147,7.467945589982424,7.483093899876399,21834200.0,0.0,0.0,0.0,2.0,-0.40212055668234825,-0.20106027834117413
2010-06-16,7.604281902313232,7.714105045838018,7.536115912858068,7.683809130781455,17633200.0,0.0,0.0,0.0,2.0,-0.40212055668234825,-0.20106027834117413
2010-06-17,7.858006477355957,8.119309063669395,7.797414677966062,8.047356031027185,38285200.0,-0.08359014429152012,-0.16718028858304024,2.0,2.0,-0.16718028858304024,-0.08359014429152012
2010-06-18,7.596705436706543,7.8314992488481385,7.566409530847437,7.6989543898477875,25155000.0,-0.4258878752589226,-0.4258878752589226,1.0,3.0,-0.5930681638419628,-0.19768938794732094
2010-06-19,,,,,,0.0,0.0,0.0,3.0,-0.5930681638419628,-0.19768938794732094
2010-06-20,,,,,,0.0,0.0,0.0,1.0,-0.4258878752589226,-0.4258878752589226
2010-06-21,7.539899826049805,7.672444669625179,7.505816845635815,7.672444669625179,18130000.0,0.0,0.0,0.0,0.0,0.0,
2010-06-22,7.642147541046143,7.6951651810446595,7.517176873684516,7.517176873684516,23179400.0,-0.15128397196531296,-0.15128397196531296,1.0,1.0,-0.15128397196531296,-0.15128397196531296
2010-06-23,7.6724443435668945,7.74439737941765,7.551260739383258,7.630787208762047,16152000.0,0.0,0.0,0.0,1.0,-0.15128397196531296,-0.15128397196531296
2010-06-24,7.634575843811035,7.748185315326889,7.596705779201949,7.619428251354243,19347600.0,0.0,0.0,0.0,1.0,-0.15128397196531296,-0.15128397196531296
2010-06-25,7.661082744598389,7.69137864420007,7.573982123532459,7.626999767257595,27163400.0,0.0,0.0,0.0,0.0,0.0,
2010-06-26,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-06-27,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-06-28,7.676233768463135,7.717890193693003,7.5474759690730435,7.6232153836892,14428800.0,0.0,0.0,0.0,0.0,0.0,
2010-06-29,7.502033233642578,7.630791058626021,7.449015560641732,7.5929209826347215,23995000.0,0.0,0.0,0.0,0.0,0.0,
2010-06-30,7.456585884094238,7.539899430563273,7.422502905467986,7.483094706956601,20382200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-01,7.577771186828613,7.630788844445641,7.411143334203279,7.509605214285912,26348200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-02,7.520967483520508,7.589133465426127,7.46037566011807,7.585346386174536,12946600.0,0.0,0.0,0.0,0.0,0.0,
2010-07-03,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-04,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-05,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-06,7.581559181213379,7.68759450925372,7.494458526805527,7.592919696468273,21992000.0,0.0,0.0,0.0,0.0,0.0,
2010-07-07,7.744399070739746,7.767120820908634,7.539901152285514,7.604280046356874,18497400.0,0.0,0.0,0.0,0.0,0.0,
2010-07-08,7.7709059715271,7.801201871672359,7.676231193284258,7.75197058249179,10789200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-09,7.748185157775879,7.808777693305174,7.676232831024232,7.786055221614918,9844000.0,0.0,0.0,0.0,0.0,0.0,
2010-07-10,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-11,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-12,7.751972675323486,7.7709080694708605,7.683807423327226,7.748185596494011,10669200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-13,7.865585803985596,7.88452048287659,7.73682796505408,7.801206884519838,20162800.0,0.0,0.0,0.0,0.0,0.0,
2010-07-14,7.850430011749268,7.914808869945502,7.767116492682203,7.914808869945502,13852200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-15,7.87315559387207,7.903451496666632,7.782267163177087,7.85800728131914,16595200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-16,7.714103698730469,7.876943762278125,7.695168303682045,7.865583247560535,14136600.0,0.0,0.0,0.0,0.0,0.0,
2010-07-17,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-18,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-19,7.61185359954834,7.755758968941925,7.59670528576409,7.729250142130845,15563600.0,0.0,0.0,0.0,0.0,0.0,
2010-07-20,7.759544849395752,7.770906082979884,7.558834056610227,7.558834056610227,21216600.0,0.0,0.0,0.0,0.0,0.0,
2010-07-21,7.808777809143066,7.911026044020448,7.72167644432777,7.763333587399807,21317000.0,0.0,0.0,0.0,0.0,0.0,
2010-07-22,7.736822605133057,7.850432044395996,7.64214783164354,7.786053169530677,29499200.0,-0.9193570464849472,-0.9193570464849472,1.0,1.0,-0.9193570464849472,-0.9193570464849472
2010-07-23,7.8769426345825195,7.892090948452563,7.687593045075138,7.691380123542649,20906400.0,0.0,0.0,0.0,1.0,-0.9193570464849472,-0.9193570464849472
2010-07-24,,,,,,0.0,0.0,0.0,1.0,-0.9193570464849472,-0.9193570464849472
2010-07-25,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-07-26,8.001912117004395,8.005699194895573,7.842858457131113,7.91481149244102,14438400.0,0.0,0.0,0.0,0.0,0.0,
2010-07-27,8.058719635009766,8.096588979035511,7.952683593727942,8.01706248980772,12701800.0,0.0,0.0,0.0,0.0,0.0,
2010-07-28,7.960257053375244,8.066292363046761,7.929961147424614,8.03599645709613,10375600.0,0.0,0.0,0.0,0.0,0.0,
2010-07-29,8.009488105773926,8.058719407314689,7.94132213275528,7.975405119264603,12692200.0,0.0,0.0,0.0,0.0,0.0,
2010-07-30,8.020848274230957,8.054931256202808,7.952682310287255,7.952682310287255,8429600.0,0.0,0.0,0.0,0.0,0.0,
2010-07-31,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-01,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-02,8.096587181091309,8.160966062874985,8.0625049234988,8.096587181091309,21101800.0,0.0,0.0,0.0,0.0,0.0,
2010-08-03,8.17232894897461,8.225346607404065,8.028423566532624,8.05493239574735,12109000.0,0.0,0.0,0.0,0.0,0.0,
2010-08-04,8.244284629821777,8.27079346748814,8.145822716838389,8.210201632161693,11447800.0,0.0,0.0,0.0,0.0,0.0,
2010-08-05,8.327592849731445,8.380610490856405,8.172326281598759,8.217770489928144,13125600.0,0.0,0.0,0.0,0.0,0.0,
2010-08-06,8.407123565673828,8.414697001651103,8.236708615734043,8.270791605722001,19683200.0,0.0,0.0,0.0,0.0,0.0,
2010-08-07,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-08,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-09,8.403336524963379,8.479075941262973,8.376827693142946,8.4184841192987,10217600.0,0.0,0.0,0.0,0.0,0.0,
2010-08-10,8.494222640991211,8.520731467765554,8.312447209700272,8.357890706367328,13816000.0,0.0,0.0,0.0,0.0,0.0,
2010-08-11,8.335165977478027,8.410905352276746,8.323804746218226,8.373036026032937,9815400.0,0.0,0.0,0.0,0.0,0.0,
2010-08-12,8.344676971435547,8.386513964210979,8.219164542224311,8.276215514512606,9889800.0,0.0,0.0,0.0,0.0,0.0,
2010-08-13,8.367498397827148,8.375105388658664,8.234378960045929,8.310447417475933,9444800.0,0.0,0.0,0.0,0.0,0.0,
2010-08-14,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-15,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-16,8.33707046508789,8.382711680830425,8.314250219937879,8.363694205336655,8775600.0,0.0,0.0,0.0,0.0,0.0,
2010-08-17,8.378907203674316,8.41694069931908,8.31805274011178,8.363693225062468,7532000.0,0.0,0.0,0.0,0.0,0.0,
2010-08-18,8.13929557800293,8.306645786648403,8.055620836401562,8.306645786648403,18369000.0,0.0,0.0,0.0,0.0,0.0,
2010-08-19,8.02138614654541,8.127881813336852,7.979548433619775,8.116471330145576,13039800.0,0.0,0.0,0.0,0.0,0.0,
2010-08-20,8.036601066589355,8.05561854252166,7.952926348814804,7.9567298440012655,7882400.0,0.0,0.0,0.0,0.0,0.0,
2010-08-21,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-22,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-23,7.952927589416504,8.135491034190084,7.952927589416504,8.09365403149779,12025200.0,0.0,0.0,0.0,0.0,0.0,
2010-08-24,7.812198162078857,7.93010357347783,7.785573704266691,7.876855383295795,10781000.0,0.0,0.0,0.0,0.0,0.0,
2010-08-25,7.869253635406494,7.8996808792057305,7.747544660209546,7.777971904008783,6946800.0,0.0,0.0,0.0,0.0,0.0,
2010-08-26,7.743738651275635,7.892071325983858,7.73232816651251,7.87305457682113,8300400.0,0.0,0.0,0.0,0.0,0.0,
2010-08-27,7.732328414916992,7.7931828847236755,7.675277440153541,7.785575894637215,10725600.0,0.0,0.0,0.0,0.0,0.0,
2010-08-28,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-29,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-08-30,7.576388359069824,7.739935010377688,7.576388359069824,7.720917536131154,9734200.0,-0.9277292285114527,-0.9277292285114527,1.0,1.0,-0.9277292285114527,-0.9277292285114527
2010-08-31,7.504125595092773,7.606817809629007,7.4813053447878355,7.606817809629007,10325000.0,0.0,0.0,0.0,1.0,-0.9277292285114527,-0.9277292285114527
2010-09-01,7.629636764526367,7.69809822926004,7.545962043986631,7.572585785729158,11108400.0,0.0,0.0,0.0,1.0,-0.9277292285114527,-0.9277292285114527
2010-09-02,7.751346111297607,7.758953102313046,7.629637156820946,7.633440652328666,7221400.0,0.0,0.0,0.0,0.0,0.0,
2010-09-03,7.869253635406494,7.869253635406494,7.720920187122839,7.774168407853539,8867600.0,0.0,0.0,0.0,0.0,0.0,
2010-09-04,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-09-05,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-09-06,,,,,,-0.9451132882386446,-0.9451132882386446,1.0,1.0,-0.9451132882386446,-0.9451132882386446
2010-09-07,7.8730549812316895,7.926302461976444,7.8350207555100715,7.865447990998862,10046800.0,0.0,0.0,0.0,1.0,-0.9451132882386446,-0.9451132882386446
2010-09-08,7.8730549812316895,7.937712947325685,7.823610270160831,7.869251486115276,11324200.0,0.0,0.0,0.0,1.0,-0.9451132882386446,-0.9451132882386446
2010-09-09,7.990964889526367,8.044212399999875,7.930110384572952,7.971947403326599,11644400.0,-0.0006214957684278488,-0.0006214957684278488,1.0,1.0,-0.0006214957684278488,-0.0006214957684278488
2010-09-10,8.082240104675293,8.131684077885739,7.987154926973231,7.987154926973231,14243400.0,0.0,0.0,0.0,1.0,-0.0006214957684278488,-0.0006214957684278488
2010-09-11,,,,,,0.0,0.0,0.0,1.0,-0.0006214957684278488,-0.0006214957684278488
2010-09-12,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-09-13,8.002374649047852,8.139296909943512,7.960536908679338,8.139296909943512,11989400.0,0.0,0.0,0.0,0.0,0.0,
2010-09-14,8.08604907989502,8.340877557887524,8.08604907989502,8.222972060739597,20311400.0,0.2696346044540405,0.2696346044540405,1.0,1.0,0.2696346044540405,0.2696346044540405
2010-09-15,8.1735258102417,8.20395305306129,8.051816838963328,8.0594238310289,9586200.0,0.0,0.0,0.0,1.0,0.2696346044540405,0.2696346044540405
2010-09-16,8.321857452392578,8.356088186819342,8.146901010160319,8.169721257963962,16643600.0,0.0,0.0,0.0,1.0,0.2696346044540405,0.2696346044540405
2010-09-17,8.287627220153809,8.420745933291231,8.219165753144518,8.367498448036262,16692000.0,0.0,0.0,0.0,0.0,0.0,
2010-09-18,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-09-19,,,,,,0.0,0.0,0.0,0.0,0.0,
2010-09-20,8.321857452392578,8.32946444347466,8.173524753505003,8.287627443408413,13397200.0,0.0,0.0,0.0,0.0,0.0,
2010-09-21,8.215361595153809,8.31805378738583,8.19254134980531,8.31805378738583,9280400.0,0.0,0.0,0.0,0.0,0.0,
2010-09-22,8.222966194152832,8.272410165603201,8.158308246599391,8.219162700127065,10154400.0,0.0,0.0,0.0,0.0,0.0,
