date,Adj Close,Close,High,Low,Open,Volume,last_close,delta_close,direction
2014-06-27,20.29404067993164,22.9950008392334,23.0,22.6924991607666,22.70499992370605,256116000,22.725000381469727,0.2700004577636719,1
2014-06-30,20.503650665283203,23.232500076293945,23.4325008392334,23.022499084472656,23.024999618530277,197929200,22.9950008392334,0.23749923706054688,1
2014-07-01,20.63382148742676,23.3799991607666,23.51749992370605,23.28249931335449,23.3799991607666,152892000,23.232500076293945,0.14749908447265625,1
2014-07-02,20.62499237060547,23.3700008392334,23.51499938964844,23.272499084472656,23.467500686645508,113860000,23.3799991607666,-0.009998321533203125,0
2014-07-03,20.7463493347168,23.50749969482422,23.524999618530277,23.299999237060547,23.417499542236328,91567200,23.3700008392334,0.1374988555908203,1
2014-07-07,21.17438507080078,23.99250030517578,23.997499465942383,23.524999618530277,23.53499984741211,225872000,23.50749969482422,0.4850006103515625,1
2014-07-08,21.037582397460938,23.837499618530277,24.200000762939453,23.479999542236328,24.0674991607666,260888000,23.99250030517578,-0.15500068664550426,0
2014-07-09,21.046411514282227,23.84749984741211,23.987499237060547,23.690000534057617,23.86000061035156,145744000,23.837499618530277,0.010000228881832385,1
2014-07-10,20.96918296813965,23.76000022888184,23.887500762939453,23.3799991607666,23.440000534057617,158744000,23.84749984741211,-0.08749961853026988,0
2014-07-11,21.0089054107666,23.80500030517578,23.97249984741211,23.71500015258789,23.84000015258789,136072000,23.76000022888184,0.04500007629394176,1
2014-07-14,21.280282974243164,24.112499237060547,24.22249984741211,23.912500381469727,23.96500015258789,171240000,23.80500030517578,0.3074989318847656,1
2014-07-15,21.03096389770508,23.82999992370605,24.212499618530277,23.75749969482422,24.200000762939453,181911600,24.112499237060547,-0.28249931335449574,0
2014-07-16,20.91181945800781,23.69499969482422,24.274999618530277,23.684999465942383,24.24250030517578,213585200,23.82999992370605,-0.13500022888183238,0
2014-07-17,20.53895378112793,23.272499084472656,23.81999969482422,23.14249992370605,23.75749969482422,229192000,23.69499969482422,-0.4225006103515625,0
2014-07-18,20.834592819213867,23.607500076293945,23.684999465942383,23.2549991607666,23.405000686645508,199952000,23.272499084472656,0.33500099182128906,1
2014-07-21,20.726491928100582,23.48500061035156,23.75,23.43000030517578,23.747499465942383,156316000,23.607500076293945,-0.12249946594238637,0
2014-07-22,20.898582458496094,23.68000030517578,23.72249984741211,23.530000686645508,23.670000076293945,220788000,23.48500061035156,0.1949996948242223,1
2014-07-23,21.44355583190918,24.29750061035156,24.46999931335449,23.792499542236328,23.854999542236328,371672000,23.68000030517578,0.6175003051757777,1
2014-07-24,21.408246994018555,24.25749969482422,24.32999992370605,24.104999542236328,24.26000022888184,182916000,24.29750061035156,-0.0400009155273402,0
2014-07-25,21.549457550048828,24.417499542236328,24.459999084472656,24.15999984741211,24.212499618530277,173876000,24.25749969482422,0.15999984741210938,1
2014-07-28,21.847318649291992,24.7549991607666,24.809999465942383,24.387500762939453,24.45499992370605,221272000,24.417499542236328,0.33749961853027344,1
2014-07-29,21.70610618591309,24.59499931335449,24.86000061035156,24.5625,24.832500457763672,172572000,24.7549991607666,-0.15999984741211293,0
2014-07-30,21.655363082885746,24.537500381469727,24.674999237060547,24.417499542236328,24.61000061035156,132040000,24.59499931335449,-0.05749893188476207,0
2014-07-31,21.092737197875977,23.899999618530277,24.362499237060547,23.832500457763672,24.290000915527344,227372000,24.537500381469727,-0.6375007629394496,0
2014-08-01,21.20968246459961,24.03249931335449,24.155000686645508,23.70249938964844,23.725000381469727,194044000,23.899999618530277,0.13249969482421164,1
2014-08-04,21.090539932250977,23.897499084472656,24.145000457763672,23.792499542236328,24.092500686645508,159832000,24.03249931335449,-0.13500022888183238,0
2014-08-05,20.986839294433597,23.780000686645508,23.920000076293945,23.59000015258789,23.84000015258789,223732000,23.897499084472656,-0.11749839782714844,0
2014-08-06,20.9515380859375,23.739999771118164,23.8700008392334,23.677499771118164,23.6875,154232000,23.780000686645508,-0.04000091552734375,0
2014-08-07,20.94932556152344,23.6200008392334,23.987499237060547,23.524999618530277,23.732500076293945,186844000,23.739999771118164,-0.11999893188476562,0
2014-08-08,21.00697135925293,23.684999465942383,23.70499992370605,23.31999969482422,23.565000534057617,167460000,23.6200008392334,0.06499862670898438,1
2014-08-11,21.284135818481445,23.997499465942383,24.020000457763672,23.709999084472656,23.8174991607666,146340000,23.684999465942383,0.3125,1
2014-08-12,21.27970695495605,23.99250030517578,24.21999931335449,23.90250015258789,24.01000022888184,135180000,23.997499465942383,-0.0049991607666015625,0
2014-08-13,21.56130599975586,24.309999465942383,24.309999465942383,24.01000022888184,24.037500381469727,127664000,23.99250030517578,0.31749916076660156,1
2014-08-14,21.618955612182617,24.375,24.39249992370605,24.200000762939453,24.332500457763672,112464000,24.309999465942383,0.06500053405761719,1
2014-08-15,21.72538185119629,24.4950008392334,24.54750061035156,24.21500015258789,24.475000381469727,195804000,24.375,0.12000083923339844,1
2014-08-18,21.987030029296875,24.790000915527344,24.842500686645508,24.4950008392334,24.622499465942383,190288000,24.4950008392334,0.2950000762939453,1
2014-08-19,22.290807723999023,25.13249969482422,25.170000076293945,24.82999992370605,24.852500915527344,277596000,24.790000915527344,0.342498779296875,1
2014-08-20,22.299673080444336,25.14249992370605,25.272499084472656,24.987499237060547,25.11000061035156,210796000,25.13249969482422,0.010000228881832385,1
2014-08-21,22.301889419555664,25.145000457763672,25.23500061035156,25.02750015258789,25.14249992370605,133912000,25.14249992370605,0.00250053405762074,1
2014-08-22,22.465974807739254,25.32999992370605,25.36750030517578,25.04750061035156,25.07250022888184,176736000,25.145000457763672,0.18499946594237926,1
2014-08-25,22.514753341674805,25.38500022888184,25.542499542236328,25.31999969482422,25.44750022888184,161080000,25.32999992370605,0.055000305175788355,1
2014-08-26,22.37062263488769,25.22249984741211,25.375,25.21500015258789,25.354999542236328,132608000,25.38500022888184,-0.16250038146973012,0
2014-08-27,22.645580291748047,25.53249931335449,25.64249992370605,25.174999237060547,25.2549991607666,209476000,25.22249984741211,0.30999946594237926,1
2014-08-28,22.672182083129883,25.5625,25.69499969482422,25.38999938964844,25.397499084472656,273840000,25.53249931335449,0.030000686645511365,1
2014-08-29,22.72762107849121,25.625,25.725000381469727,25.549999237060547,25.71500015258789,178380000,25.5625,0.0625,1
2014-09-02,22.905010223388672,25.825000762939453,25.934999465942383,25.68000030517578,25.76499938964844,214256000,25.625,0.20000076293945312,1
2014-09-03,21.938255310058597,24.73500061035156,25.799999237060547,24.645000457763672,25.774999618530277,501684000,25.825000762939453,-1.0900001525878942,0
2014-09-04,21.756427764892575,24.530000686645508,25.022499084472656,24.44750022888184,24.712499618530277,342872000,24.73500061035156,-0.20499992370605113,0
2014-09-05,21.94490623474121,24.74250030517578,24.84749984741211,24.57749938964844,24.700000762939453,233828000,24.530000686645508,0.21249961853027344,1
2014-09-08,21.80964088439941,24.59000015258789,24.82749938964844,24.512500762939453,24.825000762939453,185426800,24.74250030517578,-0.15250015258789062,0
2014-09-09,21.72760772705078,24.497499465942383,25.770000457763672,24.03499984741211,24.770000457763672,759385200,24.59000015258789,-0.09250068664550781,0
2014-09-10,22.39501953125,25.25,25.27750015258789,24.440000534057617,24.502500534057617,403478400,24.497499465942383,0.7525005340576172,1
2014-09-11,22.4903621673584,25.357500076293945,25.36000061035156,24.905000686645508,25.102500915527344,249412400,25.25,0.10750007629394531,1
2014-09-12,22.541364669799805,25.415000915527344,25.54750061035156,25.270000457763672,25.302499771118164,250504400,25.357500076293945,0.05750083923339844,1
2014-09-15,22.53470993041992,25.40749931335449,25.762500762939453,25.36000061035156,25.70249938964844,245266000,25.415000915527344,-0.007501602172855115,0
2014-09-16,22.36397933959961,25.21500015258789,25.315000534057617,24.72249984741211,24.950000762939453,267632400,25.40749931335449,-0.192499160766598,0
2014-09-17,22.52362060546875,25.395000457763672,25.450000762939453,25.147499084472656,25.3174991607666,243706000,25.21500015258789,0.18000030517578125,1
2014-09-18,22.57019424438477,25.44750022888184,25.587499618530277,25.38999938964844,25.482500076293945,149197600,25.395000457763672,0.052499771118167615,1
2014-09-19,22.38615226745605,25.239999771118164,25.587499618530277,25.125,25.57250022888184,283609600,25.44750022888184,-0.20750045776367543,0
2014-09-22,22.40831756591797,25.26499938964844,25.53499984741211,25.145000457763672,25.450000762939453,211153600,25.239999771118164,0.02499961853027699,1
2014-09-23,22.7586669921875,25.65999984741211,25.73500061035156,25.13500022888184,25.149999618530277,253608800,25.26499938964844,0.3950004577636683,1
2014-09-24,22.56131935119629,25.4375,25.712499618530277,25.299999237060547,25.540000915527344,240687200,25.65999984741211,-0.22249984741210938,0
2014-09-25,21.70099830627441,24.467500686645508,25.177499771118164,24.43000030517578,25.127500534057617,400368000,25.4375,-0.9699993133544922,0
2014-09-26,22.339582443237305,25.1875,25.1875,24.600000381469727,24.63249969482422,249482000,24.467500686645508,0.7199993133544922,1
2014-09-29,22.19767570495605,25.02750015258789,25.11000061035156,24.65749931335449,24.662500381469727,199065200,25.1875,-0.15999984741210938,0
2014-09-30,22.339582443237305,25.1875,25.38500022888184,25.13249969482422,25.20249938964844,221056400,25.02750015258789,0.15999984741210938,1
2014-10-01,21.99146842956543,24.795000076293945,25.17250061035156,24.674999237060547,25.147499084472656,205965200,25.1875,-0.3924999237060547,0
2014-10-02,22.15111351013184,24.975000381469727,25.05500030517578,24.51000022888184,24.8174991607666,191031200,24.795000076293945,0.18000030517578125,1
2014-10-03,22.08902931213379,24.905000686645508,25.052499771118164,24.76000022888184,24.86000061035156,173878400,24.975000381469727,-0.06999969482421875,0
2014-10-06,22.08902931213379,24.905000686645508,25.162500381469727,24.854999542236328,24.987499237060547,148204800,24.905000686645508,0.0,1
2014-10-07,21.8961181640625,24.6875,25.030000686645508,24.6825008392334,24.857500076293945,168376800,24.905000686645508,-0.2175006866455078,0
2014-10-08,22.35067176818848,25.200000762939453,25.27750015258789,24.57749938964844,24.690000534057617,229618800,24.6875,0.5125007629394531,1
2014-10-09,22.399457931518555,25.2549991607666,25.59499931335449,25.15250015258789,25.38500022888184,309506000,25.200000762939453,0.05499839782714844,1
2014-10-10,22.33514976501465,25.1825008392334,25.50749969482422,25.075000762939453,25.17250061035156,265326400,25.2549991607666,-0.07249832153320312,0
2014-10-13,22.131160736083984,24.95249938964844,25.44499969482422,24.95249938964844,25.332500457763672,214333600,25.1825008392334,-0.23000144958495738,0
2014-10-14,21.8961181640625,24.6875,25.1299991607666,24.64249992370605,25.09749984741211,254754400,24.95249938964844,-0.26499938964844105,0
2014-10-15,21.627824783325195,24.38500022888184,24.787500381469727,23.795000076293945,24.49250030517578,403734400,24.6875,-0.3024997711181605,0
2014-10-16,21.344009399414062,24.065000534057617,24.43000030517578,23.852500915527344,23.887500762939453,288618000,24.38500022888184,-0.3199996948242223,0
2014-10-17,21.656652450561523,24.417499542236328,24.75,24.20249938964844,24.375,272718800,24.065000534057617,0.35249900817871094,1
2014-10-20,22.120073318481445,24.940000534057617,24.989999771118164,24.55500030517578,24.57999992370605,310069200,24.417499542236328,0.5225009918212891,1
2014-10-21,22.72096443176269,25.61750030517578,25.7549991607666,25.3174991607666,25.7549991607666,378495600,24.940000534057617,0.6774997711181641,1
2014-10-22,22.83626747131348,25.747499465942383,26.02750015258789,25.649999618530277,25.709999084472656,273052400,25.61750030517578,0.12999916076660156,1
2014-10-23,23.24425506591797,26.207500457763672,26.262500762939453,25.90749931335449,26.020000457763672,284298800,25.747499465942383,0.46000099182128906,1
2014-10-24,23.33073234558105,26.30500030517578,26.372499465942383,26.13249969482422,26.295000076293945,188215600,26.207500457763672,0.09749984741210938,1
2014-10-27,23.30633544921875,26.27750015258789,26.3700008392334,26.174999237060547,26.212499618530277,136750800,26.30500030517578,-0.027500152587890625,0
2014-10-28,23.66776466369629,26.684999465942383,26.684999465942383,26.337499618530277,26.350000381469727,192243600,26.27750015258789,0.4074993133544922,1
2014-10-29,23.80080223083496,26.834999084472656,26.842500686645508,26.59000015258789,26.662500381469727,210751600,26.684999465942383,0.14999961853027344,1
2014-10-30,23.720983505249023,26.7450008392334,26.837499618530277,26.475000381469727,26.739999771118164,162619200,26.834999084472656,-0.08999824523925781,0
2014-10-31,23.947145462036133,27.0,27.01000022888184,26.802499771118164,27.002500534057617,178557200,26.7450008392334,0.25499916076660156,1
2014-11-03,24.257577896118164,27.350000381469727,27.575000762939453,27.002500534057617,27.05500030517578,209130400,27.0,0.35000038146972656,1
2014-11-04,24.08018684387207,27.149999618530277,27.372499465942383,26.93000030517578,27.34000015258789,166297600,27.350000381469727,-0.20000076293944957,0
2014-11-05,24.137840270996094,27.21500015258789,27.325000762939453,27.03249931335449,27.274999618530277,149743600,27.149999618530277,0.06500053405761363,1
2014-11-06,24.20687484741211,27.174999237060547,27.19750022888184,26.950000762939453,27.149999618530277,139874000,27.21500015258789,-0.04000091552734375,0
2014-11-07,24.27591133117676,27.252500534057617,27.32999992370605,27.137500762939453,27.1875,134766000,27.174999237060547,0.07750129699707031,1
2014-11-10,24.235824584960938,27.207500457763672,27.332500457763672,27.167499542236328,27.2549991607666,108782000,27.252500534057617,-0.04500007629394531,0
2014-11-11,24.42956924438477,27.424999237060547,27.4375,27.100000381469727,27.174999237060547,109769200,27.207500457763672,0.217498779296875,1
2014-11-12,24.774747848510746,27.8125,27.857500076293945,27.342500686645508,27.34499931335449,187769600,27.424999237060547,0.3875007629394531,1
2014-11-13,25.12437438964844,28.20499992370605,28.362499237060547,27.899999618530277,27.950000762939453,238091600,27.8125,0.39249992370605113,1
2014-11-14,25.42723846435547,28.545000076293945,28.54750061035156,27.802499771118164,28.287500381469727,176254400,28.20499992370605,0.3400001525878942,1
2014-11-17,25.38493156433105,28.497499465942383,29.31999969482422,28.325000762939453,28.5674991607666,186986800,28.545000076293945,-0.0475006103515625,0
2014-11-18,25.71451759338379,28.86750030517578,28.92250061035156,28.47249984741211,28.48500061035156,176896000,28.497499465942383,0.37000083923339844,1
2014-11-19,25.536357879638672,28.667499542236328,28.934999465942383,28.450000762939453,28.86000061035156,167476800,28.86750030517578,-0.20000076293945312,0
2014-11-20,25.90157699584961,29.07749938964844,29.21500015258789,28.712499618530277,28.727500915527344,173582000,28.667499542236328,0.4099998474121129,1
2014-11-21,25.93721389770508,29.11750030517578,29.39249992370605,29.00749969482422,29.377500534057617,228717200,29.07749938964844,0.0400009155273402,1
2014-11-24,26.418228149414062,29.65749931335449,29.6924991607666,29.155000686645508,29.212499618530277,189803200,29.11750030517578,0.5399990081787074,1
2014-11-25,26.18885040283203,29.399999618530277,29.9375,29.362499237060547,29.76749992370605,275361600,29.65749931335449,-0.25749969482421164,0
2014-11-26,26.50062561035156,29.75,29.774999618530277,29.457500457763672,29.48500061035156,163073200,29.399999618530277,0.350000381469723,1
2014-11-28,26.48503875732422,29.732500076293945,29.850000381469727,29.512500762939453,29.8174991607666,99257600,29.75,-0.017499923706054688,0
2014-12-01,25.625436782836918,28.76749992370605,29.8125,27.8174991607666,29.70249938964844,335256000,29.732500076293945,-0.9650001525878942,0
2014-12-02,25.52745246887207,28.65749931335449,28.9375,28.1875,28.375,237395600,28.76749992370605,-0.1100006103515625,0
2014-12-03,25.81695556640625,28.982500076293945,29.087499618530277,28.77750015258789,28.9375,172253600,28.65749931335449,0.3250007629394567,1
2014-12-04,25.718965530395508,28.872499465942383,29.299999237060547,28.82250022888184,28.9424991607666,168178000,28.982500076293945,-0.1100006103515625,0
2014-12-05,25.609851837158203,28.75,29.020000457763672,28.65999984741211,28.997499465942383,153275600,28.872499465942383,-0.12249946594238281,0
2014-12-08,25.03083610534668,28.100000381469727,28.662500381469727,27.905000686645508,28.524999618530277,230659600,28.75,-0.6499996185302734,0
2014-12-09,25.41387367248535,28.530000686645508,28.575000762939453,27.337499618530277,27.54750061035156,240832000,28.100000381469727,0.43000030517578125,1
2014-12-10,24.930633544921875,27.987499237060547,28.712499618530277,27.88500022888184,28.602500915527344,178261200,28.530000686645508,-0.5425014495849609,0
2014-12-11,24.85714530944824,27.905000686645508,28.450000762939453,27.834999084472656,28.065000534057617,165606800,27.987499237060547,-0.08249855041503906,0
2014-12-12,24.43625259399414,27.4325008392334,27.967500686645508,27.395000457763672,27.614999771118164,224112400,27.905000686645508,-0.4724998474121094,0
2014-12-15,24.102205276489254,27.0575008392334,27.899999618530277,26.587499618530277,27.674999237060547,268872400,27.4325008392334,-0.375,0
2014-12-16,23.772619247436523,26.6875,27.540000915527344,26.565000534057617,26.592500686645508,243162800,27.0575008392334,-0.37000083923339844,0
2014-12-17,24.364990234375,27.352500915527344,27.459999084472656,26.70499992370605,26.780000686645508,213647200,26.6875,0.6650009155273438,1
2014-12-18,25.086515426635746,28.162500381469727,28.162500381469727,27.665000915527344,27.967500686645508,236024800,27.352500915527344,0.8099994659423828,1
2014-12-19,24.892772674560547,27.94499969482422,28.309999465942383,27.915000915527344,28.065000534057617,353719200,28.162500381469727,-0.2175006866455078,0
2014-12-22,25.151098251342773,28.23500061035156,28.372499465942383,27.99250030517578,28.040000915527344,180670000,27.94499969482422,0.2900009155273402,1
2014-12-23,25.06201934814453,28.13500022888184,28.332500457763672,28.114999771118164,28.3075008392334,104113600,28.23500061035156,-0.10000038146971946,0
2014-12-24,24.94399642944336,28.002500534057617,28.177499771118164,28.002500534057617,28.145000457763672,57918400,28.13500022888184,-0.1324996948242223,0
2014-12-26,25.38493156433105,28.497499465942383,28.6299991607666,28.002500534057617,28.024999618530277,134884000,28.002500534057617,0.4949989318847656,1
2014-12-29,25.36711311340332,28.477500915527344,28.6924991607666,28.424999237060547,28.44750022888184,110395600,28.497499465942383,-0.019998550415039062,0
2014-12-30,25.057565689086918,28.1299991607666,28.479999542236328,28.02750015258789,28.40999984741211,119526000,28.477500915527344,-0.3475017547607422,0
2014-12-31,24.58099937438965,27.59499931335449,28.28249931335449,27.552499771118164,28.20499992370605,165613600,28.1299991607666,-0.5349998474121129,0
2015-01-02,24.347171783447266,27.332500457763672,27.86000061035156,26.837499618530277,27.84749984741211,212818400,27.59499931335449,-0.26249885559081676,0
2015-01-05,23.661266326904297,26.5625,27.162500381469727,26.352500915527344,27.07250022888184,257142000,27.332500457763672,-0.7700004577636719,0
2015-01-06,23.663497924804688,26.565000534057617,26.857500076293945,26.15749931335449,26.63500022888184,263188400,26.5625,0.0025005340576171875,1
2015-01-07,23.99531936645508,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600,26.565000534057617,0.3724994659423828,1
2015-01-08,24.91727828979492,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000,26.9375,1.0349998474121094,1
2015-01-09,24.94399642944336,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000,27.97249984741211,0.030000686645507812,1
2015-01-12,24.329355239868164,27.3125,28.15749931335449,27.200000762939453,28.149999618530277,198603200,28.002500534057617,-0.6900005340576172,0
2015-01-13,24.54537010192871,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600,27.3125,0.24250030517578125,1
2015-01-14,24.45184135437012,27.450000762939453,27.622499465942383,27.125,27.26000022888184,195826400,27.55500030517578,-0.10499954223632812,0
2015-01-15,23.78821182250977,26.70499992370605,27.51499938964844,26.665000915527344,27.5,240056000,27.450000762939453,-0.745000839233402,0
2015-01-16,23.60337257385254,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200,26.70499992370605,-0.20750045776366832,0
2015-01-20,24.21133041381836,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600,26.497499465942383,0.6825008392333984,1
2015-01-21,24.396163940429688,27.387500762939453,27.76499938964844,27.0674991607666,27.237499237060547,194303600,27.18000030517578,0.20750045776367188,1
2015-01-22,25.03083610534668,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600,27.387500762939453,0.7124996185302734,1
2015-01-23,25.16000747680664,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200,28.100000381469727,0.14500045776367188,1
2015-01-26,25.186731338500977,28.274999618530277,28.59000015258789,28.200000762939453,28.434999465942383,222460000,28.2450008392334,0.029998779296878553,1
2015-01-27,24.304861068725582,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800,28.274999618530277,-0.9899997711181676,0
2015-01-28,25.678882598876957,28.82749938964844,29.530000686645508,28.82749938964844,29.40749931335449,585908400,27.28499984741211,1.5424995422363317,1
2015-01-29,26.47835731506348,29.725000381469727,29.79750061035156,28.88999938964844,29.07999992370605,337745600,28.82749938964844,0.8975009918212855,1
2015-01-30,26.09087181091309,29.290000915527344,30.0,29.212499618530277,29.600000381469727,334982000,29.725000381469727,-0.4349994659423828,0
2015-02-02,26.418228149414062,29.65749931335449,29.792499542236328,29.020000457763672,29.512500762939453,250956400,29.290000915527344,0.3674983978271449,1
2015-02-03,26.422683715820312,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800,29.65749931335449,0.005001068115237928,1
2015-02-04,26.62533187866211,29.88999938964844,30.127500534057617,29.57749938964844,29.625,280598800,29.662500381469727,0.2274990081787145,1
2015-02-05,26.81537628173828,29.98500061035156,30.0575008392334,29.8125,30.0049991607666,168984800,29.88999938964844,0.0950012207031179,1
2015-02-06,26.589563369750977,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400,29.98500061035156,-0.25250053405761363,0
2015-02-09,26.766185760498047,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200,29.732500076293945,0.19750022888183594,1
2015-02-10,27.280406951904297,30.5049991607666,30.537500381469727,30.040000915527344,30.042499542236328,248034000,29.93000030517578,0.5749988555908203,1
2015-02-11,27.91982078552246,31.21999931335449,31.229999542236328,30.625,30.6924991607666,294247200,30.5049991607666,0.7150001525878871,1
2015-02-12,28.27307510375977,31.614999771118164,31.8700008392334,31.39249992370605,31.51499938964844,297898000,31.21999931335449,0.3950004577636754,1
2015-02-13,28.411684036254883,31.770000457763672,31.81999969482422,31.412500381469727,31.81999969482422,217088800,31.614999771118164,0.1550006866455078,1
2015-02-17,28.579376220703125,31.957500457763672,32.220001220703125,31.729999542236328,31.872499465942383,252609600,31.770000457763672,0.1875,1
2015-02-18,28.778345108032227,32.18000030517578,32.19499969482422,31.862499237060547,31.90749931335449,179566800,31.957500457763672,0.22249984741210938,1
2015-02-19,28.717979431152344,32.11249923706055,32.25749969482422,32.08250045776367,32.119998931884766,149449600,32.18000030517578,-0.06750106811523438,0
2015-02-20,28.95273208618164,32.375,32.375,32.01250076293945,32.154998779296875,195793600,32.11249923706055,0.2625007629394531,1
2015-02-23,29.735239028930664,33.25,33.25,32.415000915527344,32.505001068115234,283896400,32.375,0.875,1
2015-02-24,29.5496768951416,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400,33.25,-0.20750045776367188,0
2015-02-25,28.794004440307617,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800,33.04249954223633,-0.845001220703125,0
2015-02-26,29.158416748046875,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000,32.1974983215332,0.407501220703125,1
2015-02-27,28.720216751098636,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200,32.60499954223633,-0.48999786376953125,0
