date,Adj Close,Close,High,Low,Open,Volume,last_close,delta_close,direction,RSI_14,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,EMA_20,EMA_50,EMA_100,MACD,MACD_Signal,BBU_20_2.0,BBL_20_2.0,momentum_10,ATR_14,week_day,next_close,next_delta_close,week_day_num
2014-06-17,20.316112518310547,23.020000457763672,23.174999237060547,22.950000762939453,23.07749938964844,118904000,23.049999237060547,-0.029998779296875,0,62.72429224128863,23.085499954223632,23.161999702453613,22.682124900817872,,,22.571299938324756,,,0.5798442888210857,,23.859747174999523,21.50450262663622,0.2507152557373047,0.3556466139852077,Tuesday,23.045000076293945,0.0249996185302734,1
2014-06-18,20.33816909790039,23.045000076293945,23.07250022888184,22.83749961853028,23.0674991607666,134056000,23.020000457763672,0.0249996185302734,1,63.16865342955448,23.001499938964844,23.163571166992188,22.754535579681395,,,22.616414237178965,,,0.5457974692611849,,23.829972599831006,21.679098559531784,0.015714645385742188,0.34556035892211306,Wednesday,22.96500015258789,-0.0799999237060546,2
2014-06-19,20.267566680908203,22.96500015258789,23.075000762939453,22.834999084472656,23.07250022888184,142112000,23.045000076293945,-0.0799999237060546,0,60.67596615802958,22.979999923706053,23.148106956481932,22.8200891494751,,,22.64961289578934,,,0.5065209361563809,,23.771912501675857,21.86826579727434,-0.15464210510253906,0.33684157331755415,Thursday,22.727500915527344,-0.2374992370605468,3
2014-06-20,20.05796813964844,22.727500915527344,23.137500762939453,22.725000381469727,22.96249961853028,403592000,22.96500015258789,-0.2374992370605468,0,53.87861190087375,22.96150016784668,23.115250015258788,22.87205352783203,,,22.657030802431056,,,0.4510305971645181,,23.672461210028235,22.071645845635825,-0.3285694122314453,0.34302171201887394,Friday,22.707500457763672,-0.0200004577636718,4
2014-06-23,20.040313720703125,22.707500457763672,22.905000686645508,22.64999961853028,22.82999992370605,174776000,22.727500915527344,-0.0200004577636718,0,53.33672092747306,22.893000411987305,23.0435001373291,22.910767841339112,,,22.661837436272258,,,0.40081983241009667,,23.591788359874357,22.229747322803867,-0.717498779296875,0.3359047944592349,Monday,22.56999969482422,-0.1375007629394531,0
2014-06-24,19.918960571289062,22.56999969482422,22.934999465942383,22.54750061035156,22.6875,156144000,22.707500457763672,-0.1375007629394531,0,49.64031306132499,22.803000259399415,22.944250106811523,22.922071361541747,,,22.653090984705777,,,0.34594444494738497,,23.57187230478825,22.272270418295243,-0.9925003051757812,0.34003748033146797,Tuesday,22.59000015258789,0.0200004577636718,1
2014-06-25,19.93661499023437,22.59000015258789,22.674999237060547,22.412500381469727,22.552499771118164,147476000,22.56999969482422,0.0200004577636718,1,50.181150538413675,22.7120002746582,22.856750106811525,22.937267780303955,,,22.647082334027882,,,0.30060399903669577,,23.539324841232958,22.335210719374953,-0.875,0.33388002821608587,Wednesday,22.725000381469727,0.1350002288818359,2
2014-06-26,20.055757522583008,22.725000381469727,22.762500762939453,22.450000762939453,22.592500686645508,130516000,22.59000015258789,0.1350002288818359,1,53.788691530925156,22.66400032043457,22.822000122070314,22.938910675048827,,,22.654503100450917,,,0.2724244200825794,,23.538457267064878,22.339364083032777,-0.3474998474121129,0.33219565595029454,Thursday,22.9950008392334,0.2700004577636719,3
2014-06-27,20.29404067993164,22.9950008392334,23.0,22.6924991607666,22.70499992370605,256116000,22.725000381469727,0.2700004577636719,1,60.023672777019364,22.717500305175783,22.83950023651123,22.95830354690552,,,22.68693145652544,,,0.2687803486428919,0.40797403739142424,23.538447579630393,22.378159514180645,0.1750011444091797,0.33026433911302866,Friday,23.232500076293945,0.2374992370605468,4
2014-06-30,20.503650665283203,23.232500076293945,23.4325008392334,23.022499084472656,23.02499961853028,197929200,22.9950008392334,0.2374992370605468,1,64.5540642712734,22.822500228881836,22.85775032043457,22.997339248657227,,,22.73889037269387,,,0.281808091085086,0.3827408481301566,23.539738276405156,22.454940220909297,0.18250083923339844,0.33859449038137945,Monday,23.3799991607666,0.1474990844726562,0
2014-07-01,20.63382148742676,23.3799991607666,23.51749992370605,23.28249931335449,23.3799991607666,152892000,23.232500076293945,0.1474990844726562,1,67.05142494347919,22.984500122070312,22.893750190734863,23.02787494659424,,,22.79994835251032,,,0.30056983231727585,0.3663066449675805,23.584068242075283,22.471681651113194,0.3599987030029297,0.33445708395390356,Tuesday,23.3700008392334,-0.0099983215332031,1
2014-07-02,20.62499237060547,23.3700008392334,23.51499938964844,23.272499084472656,23.467500686645508,113860000,23.3799991607666,-0.0099983215332031,0,66.70832761747629,23.140500259399413,22.92625026702881,23.0449107170105,,,22.854239065531566,,,0.3110463180912113,0.35525457959230666,23.620757692719316,22.46906374130168,0.3250007629394531,0.3273989147756984,Wednesday,23.50749969482422,0.1374988555908203,2
2014-07-03,20.7463493347168,23.50749969482422,23.52499961853028,23.299999237060547,23.417499542236328,91567200,23.3700008392334,0.1374988555908203,1,69.05351383637547,23.297000122070312,22.98050022125244,23.064303588867187,,,22.91645436355944,,,0.32667827328212695,0.34953931833027074,23.67403808630198,22.454569091432393,0.5424995422363281,0.3195809299070566,Thursday,23.99250030517578,0.4850006103515625,3
2014-07-07,21.17438507080078,23.99250030517578,23.997499465942383,23.52499961853028,23.53499984741211,225872000,23.50749969482422,0.4850006103515625,1,75.58635657088617,23.49650001525879,23.107000160217286,23.11112508773804,,,23.01893492942766,,,0.3738922096759083,0.3544098965993983,23.84276941242834,22.379480763047738,1.2649993896484375,0.332528467911148,Monday,23.83749961853028,-0.1550006866455042,0
2014-07-08,21.037582397460938,23.83749961853028,24.200000762939453,23.479999542236328,24.0674991607666,260888000,23.99250030517578,-0.1550006866455042,0,70.46659027148904,23.617499923706056,23.220000076293946,23.131750106811523,,,23.096893471246958,,,0.3942575784608451,0.3623794329716877,23.91878406267273,22.344716150950315,1.1299991607666087,0.36183340717523776,Tuesday,23.84749984741211,0.0100002288818323,1
2014-07-09,21.046411514282227,23.84749984741211,23.987499237060547,23.690000534057617,23.86000061035156,145744000,23.83749961853028,0.0100002288818323,1,70.60492851194411,23.711000061035158,23.347750091552733,23.146000099182128,,,23.168379792786496,,,0.4065181269243894,0.37120717176222806,23.973019229968035,22.31898096839622,1.2775001525878906,0.35698807325319715,Wednesday,23.76000022888184,-0.0874996185302698,2
2014-07-10,20.96918296813965,23.76000022888184,23.887500762939453,23.3799991607666,23.440000534057617,158744000,23.84749984741211,-0.0874996185302698,0,67.62032389461015,23.788999938964842,23.464750099182133,23.160750102996825,,,23.22472459622415,,,0.4045112579811736,0.37786798900601715,24.01989934339422,22.301600862599432,1.1700000762939489,0.3682800399866511,Thursday,23.80500030517578,0.0450000762939417,3
2014-07-11,21.0089054107666,23.80500030517578,23.97249984741211,23.71500015258789,23.84000015258789,136072000,23.76000022888184,0.0450000762939417,1,68.361063289514,23.848500061035157,23.572750091552738,23.197375106811524,,,23.27998894945764,,,0.40191885953365514,0.38267816311154473,24.09971978053824,22.295030433084808,1.0799999237060547,0.35999873933265863,Friday,24.112499237060547,0.3074989318847656,4
2014-07-14,21.280282974243164,24.112499237060547,24.22249984741211,23.912500381469727,23.96500015258789,171240000,23.80500030517578,0.3074989318847656,1,72.91993786166387,23.872499847412108,23.684499931335452,23.26200008392334,,,23.35927564351506,,,0.41983733554952707,0.3901099975991412,24.229744034549977,22.294256133296702,1.1174983978271484,0.36428292045598076,Monday,23.82999992370605,-0.2824993133544957,0
2014-07-15,21.03096389770508,23.82999992370605,24.21249961853028,23.75749969482422,24.200000762939453,181911600,24.112499237060547,-0.2824993133544957,0,63.82160256850191,23.870999908447267,23.74424991607666,23.301000118255615,,,23.404106527342773,,,0.4065559987638885,0.39339919783209065,24.29396549280163,22.3080347437096,0.5974998474121058,0.3710211833910482,Tuesday,23.69499969482422,-0.1350002288818323,1
2014-07-16,20.91181945800781,23.69499969482422,24.27499961853028,23.684999465942383,24.24250030517578,213585200,23.82999992370605,-0.1350002288818323,0,59.970749770067734,23.840499877929688,23.775749969482423,23.33475008010864,,,23.431810638531484,,,0.38074802719751233,0.390868963705175,24.333088182544337,22.336411977672945,0.3150005340576172,0.3872402554731815,Wednesday,23.272499084472656,-0.4225006103515625,2
2014-07-17,20.53895378112793,23.272499084472656,23.81999969482422,23.14249992370605,23.75749969482422,229192000,23.69499969482422,-0.4225006103515625,0,49.83606053068805,23.742999649047853,23.765999794006348,23.346125030517577,,,23.416638109573498,,,0.32248534520495653,0.3771922400051313,24.3361479762805,22.356102084754653,-0.09750175476074219,0.4086822806983167,Thursday,23.607500076293945,0.335000991821289,3
2014-07-18,20.834592819213867,23.607500076293945,23.684999465942383,23.2549991607666,23.405000686645508,199952000,23.272499084472656,0.335000991821289,1,56.162001193477955,23.703499603271485,23.77599983215332,23.37825002670288,,,23.43481543973735,,,0.29988662395772536,0.3617311167956502,24.358367121754796,22.398132931650963,0.10000038146972656,0.41025324551277753,Friday,23.48500061035156,-0.1224994659423863,4
2014-07-21,20.726491928100582,23.48500061035156,23.75,23.43000030517578,23.747499465942383,156316000,23.607500076293945,-0.1224994659423863,0,53.50494822140115,23.577999877929688,23.7252498626709,23.41612501144409,,,23.439594979795846,,,0.2689915245696781,0.34318319835045574,24.350189098334887,22.482060924553295,-0.5074996948242223,0.40361731276020996,Monday,23.68000030517578,0.1949996948242223,0
2014-07-22,20.898582458496094,23.68000030517578,23.72249984741211,23.530000686645508,23.670000076293945,220788000,23.48500061035156,0.1949996948242223,1,56.992987250417826,23.547999954223634,23.70949993133545,23.464750003814697,22.838635711669923,,23.462490725070126,22.838635711669923,,0.2572760631026867,0.3260017713009019,24.345950572016747,22.583549435612646,-0.1574993133544993,0.3914289642780248,Tuesday,24.29750061035156,0.6175003051757777,1
2014-07-23,21.44355583190918,24.29750061035156,24.46999931335449,23.792499542236328,23.854999542236328,371672000,23.68000030517578,0.6175003051757777,1,65.75429024437837,23.6685001373291,23.754500007629396,23.551125049591064,22.901135711669923,,23.54201547604931,22.895846099853514,,0.29442464540778346,0.3196863461222782,24.40274171142779,22.69950838775434,0.4500007629394496,0.4206159737596463,Wednesday,24.25749969482422,-0.0400009155273402,2
2014-07-24,21.408246994018555,24.25749969482422,24.32999992370605,24.104999542236328,24.26000022888184,182916000,24.29750061035156,-0.0400009155273402,0,64.83290272153259,23.865500259399415,23.80424995422363,23.63450002670288,22.96217144012451,,23.61015683021835,22.949244280048447,,0.316983437195546,0.31914576433693176,24.417115006013987,22.851885047391775,0.49749946594237926,0.40631692767290406,Thursday,24.417499542236328,0.1599998474121093,3
2014-07-25,21.549457550048828,24.417499542236328,24.459999084472656,24.15999984741211,24.21249961853028,173876000,24.25749969482422,0.1599998474121093,1,66.83477124138805,24.02750015258789,23.865499877929686,23.71912498474121,23.02632858276367,,23.687046612315303,23.006822917781303,,0.343808877994384,0.32407838706842224,24.454665873529486,22.983584095952935,0.6124992370605469,0.39855830107662066,Friday,24.7549991607666,0.3374996185302734,4
2014-07-28,21.847318649291992,24.7549991607666,24.809999465942383,24.387500762939453,24.45499992370605,221272000,24.417499542236328,0.3374996185302734,1,70.63234872023733,24.2814998626709,23.92974987030029,23.807124900817872,23.10084285736084,,23.788756378834474,23.075378848878767,,0.3878309578421053,0.3368289012231589,24.594386207025167,23.019863594610577,0.6424999237060547,0.4003026738009129,Monday,24.59499931335449,-0.1599998474121129,0
2014-07-29,21.70610618591309,24.59499931335449,24.86000061035156,24.5625,24.832500457763672,172572000,24.7549991607666,-0.1599998474121129,0,66.73127604499685,24.464499664306636,24.006249809265135,23.8752498626709,23.16594997406006,,23.865541420217333,23.134971808269974,,0.40513794473445586,0.3504907099254183,24.687239273153242,23.063260452188555,0.7649993896484375,0.39282292340359976,Tuesday,24.537500381469727,-0.057498931884762,1
2014-07-30,21.655363082885746,24.537500381469727,24.674999237060547,24.417499542236328,24.61000061035156,132040000,24.59499931335449,-0.057498931884762,0,65.33474849131086,24.512499618530274,24.090499877929688,23.933124923706053,23.224849967956544,,23.929537511765183,23.189972928787615,,0.40949378383327684,0.36229132470699005,24.7605239872532,23.105725860158906,0.8425006866455078,0.38299005298794153,Wednesday,23.89999961853028,-0.6375007629394496,2
2014-07-31,21.092737197875977,23.89999961853028,24.362499237060547,23.832500457763672,24.290000915527344,227372000,24.537500381469727,-0.6375007629394496,0,52.272956622161985,24.440999603271486,24.15324993133545,23.9596248626709,23.27091423034668,,23.926724379076145,23.217817112699095,,0.3573851207407941,0.36131008391375086,24.746122118587344,23.173127606754456,0.6275005340576243,0.4063591409666788,Thursday,24.03249931335449,0.1324996948242116,3
2014-08-01,21.20968246459961,24.03249931335449,24.155000686645508,23.70249938964844,23.725000381469727,194044000,23.89999961853028,0.1324996948242116,1,54.31718875248318,24.363999557495116,24.195749855041505,23.98587484359741,23.31848564147949,,23.936798182340752,23.249765434293423,,0.32305625641510005,0.3536593184140207,24.744821739764685,23.226927947430138,0.4249992370605433,0.4097039698799476,Friday,23.897499084472656,-0.1350002288818323,4
2014-08-04,21.090539932250977,23.897499084472656,24.145000457763672,23.792499542236328,24.092500686645508,159832000,24.03249931335449,-0.1350002288818323,0,51.87903076964592,24.192499542236327,24.236999702453613,23.981124782562254,23.362671356201172,,23.93305541111522,23.275166753908294,,0.28170962073442496,0.33926937887810155,24.741034918364203,23.221214646760306,0.4124984741210973,0.4055617355288764,Monday,23.780000686645508,-0.1174983978271484,0
2014-08-05,20.9868392944336,23.780000686645508,23.920000076293945,23.59000015258789,23.84000015258789,223732000,23.897499084472656,-0.1174983978271484,0,49.78443480458133,24.029499816894532,24.246999740600586,23.97824983596802,23.39960708618164,,23.918478770689532,23.294964163035246,,0.23673207533760277,0.3187619181700018,24.74074239072897,23.21575728120707,0.10000038146972656,0.40009547196846273,Tuesday,23.739999771118164,-0.0400009155273437,1
2014-08-06,20.9515380859375,23.739999771118164,23.8700008392334,23.677499771118164,23.6875,154232000,23.780000686645508,-0.0400009155273437,0,49.0582566338884,23.86999969482422,24.191249656677247,23.97287483215332,23.427528495788575,,23.901480770730355,23.312416539822813,,0.1956045000662634,0.29413043454925414,24.740476838521573,23.205272825785066,-0.5575008392333949,0.3850914566934218,Wednesday,23.6200008392334,-0.1199989318847656,2
2014-08-07,20.94932556152344,23.6200008392334,23.987499237060547,23.52499961853028,23.732500076293945,186844000,23.739999771118164,-0.1199989318847656,0,46.8504768294666,23.813999938964844,24.127499771118163,23.965874862670898,23.454207077026368,,23.874673158206836,23.324478669211462,,0.1515803653293446,0.26562042070527225,24.7436008642433,23.188148861098494,-0.6374988555908203,0.39068144494732276,Thursday,23.684999465942383,0.0649986267089843,3
2014-08-08,21.00697135925293,23.684999465942383,23.70499992370605,23.31999969482422,23.565000534057617,167460000,23.6200008392334,0.0649986267089843,1,48.210044007392284,23.744499969482423,24.05424976348877,23.959874820709228,23.47406421661377,,23.856608997038794,23.3386167396715,,0.12054618593869648,0.23660557375195712,24.744295501565656,23.1754541398528,-0.7325000762939453,0.3902715011911435,Friday,23.997499465942383,0.3125,4
2014-08-11,21.284135818481445,23.997499465942383,24.020000457763672,23.709999084472656,23.8174991607666,146340000,23.684999465942383,0.3125,1,54.26708739081423,23.764500045776366,23.978499794006346,23.95412483215332,23.501871337890623,,23.870027136934375,23.364455277956637,,0.11978668714615281,0.21324179643079627,24.735666792238735,23.172582872067903,-0.7574996948242188,0.3862862116930332,Monday,23.99250030517578,-0.0049991607666015,0
2014-08-12,21.27970695495605,23.99250030517578,24.21999931335449,23.90250015258789,24.01000022888184,135180000,23.997499465942383,-0.0049991607666015,0,54.15796616050183,23.806999969482423,23.918249893188477,23.962249851226808,23.532685623168945,,23.881691248195462,23.389084494710332,,0.11742775433133801,0.19407898801090465,24.741837504054192,23.182662198399424,-0.6024990081787074,0.38132966325804524,Tuesday,24.309999465942383,0.3174991607666015,1
2014-08-13,21.56130599975586,24.309999465942383,24.309999465942383,24.01000022888184,24.037500381469727,127664000,23.99250030517578,0.3174991607666015,1,59.7004350105011,23.920999908447264,23.895499801635744,23.992999839782716,23.563499908447266,,23.922482507028505,23.42519880730767,,0.13956894794975838,0.18317697999867538,24.77650229092354,23.209497388641893,-0.22750091552734375,0.3767331518445869,Wednesday,24.375,0.0650005340576171,2
2014-08-14,21.618955612182617,24.375,24.39249992370605,24.200000762939453,24.332500457763672,112464000,24.309999465942383,0.0650005340576171,1,60.74677718278012,24.071999740600585,23.942999839782715,24.048124885559083,23.5904141998291,,23.965579411121027,23.462445912903448,,0.16051073543374983,0.1786437310856903,24.77412871823287,23.322121052885297,0.47500038146971946,0.36347396535667037,Thursday,24.4950008392334,0.1200008392333984,3
2014-08-15,21.72538185119629,24.4950008392334,24.54750061035156,24.21500015258789,24.475000381469727,195804000,24.375,0.1200008392333984,1,62.67359889673857,24.23400001525879,23.989249992370606,24.092499923706054,23.61792137145996,,24.01600049951268,23.502938262955603,,0.18466165314000804,0.17984731549655383,24.81382825955688,23.371171587855226,0.4625015258789098,0.3612460291677873,Friday,24.790000915527344,0.2950000762939453,4
2014-08-18,21.987030029296875,24.790000915527344,24.842500686645508,24.4950008392334,24.622499465942383,190288000,24.4950008392334,0.2950000762939453,1,66.96643393611772,24.39250030517578,24.078500175476073,24.157749938964844,23.65259998321533,,24.089714824847405,23.553411308154494,,0.2250116756268774,0.18888018752261856,24.883542439414754,23.431957438514935,0.8925018310546875,0.3602577570066679,Monday,25.13249969482422,0.342498779296875,0
2014-08-19,22.290807723999023,25.13249969482422,25.170000076293945,24.82999992370605,24.852500915527344,277596000,24.790000915527344,0.342498779296875,1,71.11937904797382,24.62050018310547,24.213750076293945,24.230374908447267,23.686749992370604,,24.1890276696071,23.615336342925858,,0.28138254543227603,0.20738065910455006,25.036635216122466,23.424114600772068,1.352499008178711,0.36167639077420566,Tuesday,25.14249992370605,0.0100002288818323,1
2014-08-20,22.299673080444336,25.14249992370605,25.272499084472656,24.987499237060547,25.11000061035156,210796000,25.13249969482422,0.0100002288818323,1,71.23309710599266,24.7870002746582,24.354000091552734,24.27262487411499,23.718349990844725,,24.279834550949857,23.67522511079959,,0.32313885717999113,0.23053229871963826,25.17174037395789,23.37350937427209,1.402500152587887,0.35616873107050206,Wednesday,25.145000457763672,0.0025005340576207,2
2014-08-21,22.301889419555664,25.145000457763672,25.23500061035156,25.02750015258789,25.14249992370605,133912000,25.14249992370605,0.0025005340576207,1,71.26356646320772,24.941000366210936,24.506500053405762,24.316999912261963,23.75194999694824,,24.362231303979748,23.732863359700143,,0.3523708949449862,0.25490001796470785,25.293060455258722,23.340939369265204,1.5249996185302734,0.34549420358484184,Thursday,25.32999992370605,0.1849994659423792,3
2014-08-22,22.46597480773925,25.32999992370605,25.36750030517578,25.04750061035156,25.07250022888184,176736000,25.145000457763672,0.1849994659423792,1,73.49991664464322,25.108000183105467,24.67100009918213,24.36262493133545,23.79709999084473,,24.45439974395368,23.79549616613175,,0.3860156580560421,0.2811231459829747,25.433877181576005,23.291372681094895,1.6450004577636683,0.34366435435978376,Friday,25.38500022888184,0.0550003051757883,4
2014-08-25,22.514753341674805,25.38500022888184,25.542499542236328,25.31999969482422,25.44750022888184,161080000,25.32999992370605,0.0550003051757883,1,74.14415269593445,25.227000045776368,24.809750175476076,24.39412498474121,23.848400001525878,,24.543028361565884,23.857829658788614,,0.4123639650880584,0.30737130980399147,25.54385152301432,23.2443984464681,1.3875007629394567,0.33497086798873665,Monday,25.22249984741211,-0.1625003814697301,0
2014-08-26,22.37062263488769,25.22249984741211,25.375,25.21500015258789,25.354999542236328,132608000,25.38500022888184,-0.1625003814697301,0,68.82072913214897,25.245000076293945,24.932750129699706,24.425500011444093,23.89185001373291,,24.607739931646478,23.911346136773847,,0.41534492774418297,0.3289660333920298,25.628456547254462,23.222543475633724,1.2299995422363281,0.32313810175718366,Tuesday,25.53249931335449,0.3099994659423792,1
2014-08-27,22.645580291748047,25.53249931335449,25.64249992370605,25.174999237060547,25.2549991607666,209476000,25.22249984741211,0.3099994659423792,1,72.82862940211997,25.322999954223633,25.05500011444092,24.47524995803833,23.942099990844728,,24.695812253713907,23.97492077114956,,0.43767646639331304,0.35070811999228646,25.771315107871935,23.179184808204724,1.2224998474121058,0.33348963153969563,Wednesday,25.5625,0.0300006866455113,2
2014-08-28,22.672182083129883,25.5625,25.69499969482422,25.38999938964844,25.397499084472656,273840000,25.53249931335449,0.0300006866455113,1,73.18783065077834,25.4064998626709,25.173750114440917,24.558374977111818,23.992449989318846,,24.778353943836393,24.037178780124087,,0.4525781373021758,0.37108212345426433,25.908332657025394,23.208417297198242,1.1875,0.3314473669850733,Thursday,25.625,0.0625,3
